cpu_percent,pid,username,status,name,num_threads,exe,snapshot_time,memory_mb,create_time_readable,cmdline_str,num_connections,num_open_files,io_read_bytes,io_write_bytes,memory_percent,is_malicious
0,0,NT AUTHORITY\SYSTEM,running,System Idle Process,4,,09/06/2025 07:44,0.0078125,31/12/1969 19:00,,13,0,0,0,0.000114292,unknown
0,4,NT AUTHORITY\SYSTEM,running,System,243,,09/06/2025 07:44,2.1953125,31/12/1969 19:00,,16,0,3541604,84481283,0.032115974,unknown
0,100,,running,Registry,4,Registry,09/06/2025 07:44,27.5,09/06/2025 07:33,,0,-1,2048,8462336,0.402306864,unknown
0,408,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.25390625,09/06/2025 07:33,,0,-1,4096,0,0.135378546,unknown
0,472,,running,svchost.exe,20,C:\Windows\System32\svchost.exe,09/06/2025 07:44,19.5625,09/06/2025 07:33,,0,-1,9216,389120,0.286186474,unknown
0,580,,running,smss.exe,2,C:\Windows\System32\smss.exe,09/06/2025 07:44,1.0390625,09/06/2025 07:33,,0,-1,13220,24724,0.015200799,unknown
0,616,,running,fontdrvhost.exe,6,C:\Windows\System32\fontdrvhost.exe,09/06/2025 07:44,4.06640625,09/06/2025 07:33,,0,-1,0,0,0.059488842,unknown
0,664,,running,csrss.exe,12,C:\Windows\System32\csrss.exe,09/06/2025 07:44,5.24609375,09/06/2025 07:33,,0,-1,231071,0,0.076746892,unknown
0,688,,running,fontdrvhost.exe,6,C:\Windows\System32\fontdrvhost.exe,09/06/2025 07:44,8.7421875,09/06/2025 07:33,,0,-1,0,0,0.127892438,unknown
0,748,,running,wininit.exe,2,C:\Windows\System32\wininit.exe,09/06/2025 07:44,6.55078125,09/06/2025 07:33,,2,-1,17412,0,0.09583361,unknown
0,760,,running,csrss.exe,15,C:\Windows\System32\csrss.exe,09/06/2025 07:44,5.84375,09/06/2025 07:33,,0,-1,1031348,0,0.085490209,unknown
0,780,DESKTOP-0H4RS0H\erick,running,ai-agent.exe,21,C:\Users\erick\AppData\Local\Programs\Trae\resources\app\modules\ai-agent\ai-agent.exe,09/06/2025 07:44,40.4453125,09/06/2025 07:39,ai-agent.exe,8,6,601629,200475,0.591688249,unknown
0,852,,running,winlogon.exe,5,C:\Windows\System32\winlogon.exe,09/06/2025 07:44,10.41015625,09/06/2025 07:33,,0,-1,27280,0,0.152293721,unknown
0,896,,running,services.exe,11,C:\Windows\System32\services.exe,09/06/2025 07:44,13.87109375,09/06/2025 07:33,,2,-1,2792,320,0.202924954,unknown
0,916,,running,lsass.exe,15,C:\Windows\System32\lsass.exe,09/06/2025 07:44,24.81640625,09/06/2025 07:33,,2,-1,4769427,137385,0.363047657,unknown
0,968,,running,WUDFHost.exe,13,C:\Windows\System32\WUDFHost.exe,09/06/2025 07:44,10.75390625,09/06/2025 07:33,,0,-1,1580403,0,0.157322556,unknown
0,1092,,running,svchost.exe,16,C:\Windows\System32\svchost.exe,09/06/2025 07:44,17.625,09/06/2025 07:33,,2,-1,5632,0,0.257842127,unknown
0,1132,,running,svchost.exe,7,C:\Windows\System32\svchost.exe,09/06/2025 07:44,10.23046875,09/06/2025 07:33,,0,-1,0,0,0.149665011,unknown
0,1180,,running,WUDFHost.exe,7,C:\Windows\System32\WUDFHost.exe,09/06/2025 07:44,7.14453125,09/06/2025 07:33,,0,-1,0,0,0.10451978,unknown
0,1264,DESKTOP-0H4RS0H\erick,running,brave.exe,14,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,09/06/2025 07:44,47.00390625,09/06/2025 07:36,"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe --type=renderer --extension-process --enable-dinosaur-easter-egg-alt-images --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-GB --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=30 --time-ticks-at-unix-epoch=-1749472412089570 --launch-time-ticks=156529091 --field-trial-handle=2132,i,16588242889200013857,9688864467924106392,262144 --variations-seed-version=main@83baa9f403adc26411544ab0d0d6b92ba1ea3452 --mojo-platform-channel-handle=3260 /prefetch:2",0,10,738475,84304,0.68763615,unknown
0,1324,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:44,5.60546875,09/06/2025 07:33,,0,-1,0,0,0.082004311,unknown
0,1332,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.00390625,09/06/2025 07:33,,0,-1,0,0,0.11709187,unknown
0,1340,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.95703125,09/06/2025 07:33,,0,-1,0,0,0.13103546,unknown
0,1376,,running,svchost.exe,11,C:\Windows\System32\svchost.exe,09/06/2025 07:44,10.2578125,09/06/2025 07:33,,0,-1,0,0,0.150065032,unknown
0,1456,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.66015625,09/06/2025 07:33,,0,-1,0,0,0.141321715,unknown
0,1468,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.1796875,09/06/2025 07:33,,0,-1,0,0,0.134292774,unknown
0,1532,,running,svchost.exe,9,C:\Windows\System32\svchost.exe,09/06/2025 07:44,21.33203125,09/06/2025 07:33,,2,-1,48266240,21956080,0.312073549,unknown
0,1632,,running,dwm.exe,16,C:\Windows\System32\dwm.exe,09/06/2025 07:44,41.56640625,09/06/2025 07:33,,0,-1,109548,0,0.608089111,unknown
0,1660,,running,sqlservr.exe,85,C:\Program Files\Microsoft SQL Server\MSSQL16.SQLEXPRESS\MSSQL\Binn\sqlservr.exe,09/06/2025 07:44,191.7304688,09/06/2025 07:36,,0,-1,73389446,21504875,2.804890314,unknown
0,1672,,running,svchost.exe,8,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.87109375,09/06/2025 07:33,,0,-1,7779,0,0.129778251,unknown
0,1684,,running,IntelCpHDCPSvc.exe,5,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_d0b39b11619fd0c4\IntelCpHDCPSvc.exe,09/06/2025 07:44,7.22265625,09/06/2025 07:33,,0,-1,724,0,0.105662698,unknown
0,1764,,running,svchost.exe,13,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.98046875,09/06/2025 07:33,,0,-1,0,0,0.116748995,unknown
0,1848,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.4609375,09/06/2025 07:33,,0,-1,0,0,0.138407276,unknown
0,1860,,running,BraveCrashHandler.exe,5,C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler.exe,09/06/2025 07:44,1.34375,09/06/2025 07:34,,0,-1,800,540,0.019658176,unknown
0,1876,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.4453125,09/06/2025 07:33,,0,-1,0,0,0.123549352,unknown
0,1884,,running,SearchFilterHost.exe,6,C:\Windows\System32\SearchFilterHost.exe,09/06/2025 07:44,7.44140625,09/06/2025 07:44,,0,-1,3987,0,0.108862866,unknown
0,1948,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.859375,09/06/2025 07:33,,0,-1,0,0,0.114977473,unknown
0,1964,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.21484375,09/06/2025 07:33,,0,-1,0,0,0.120177746,unknown
0,1992,,running,IntelCpHeciSvc.exe,5,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_d0b39b11619fd0c4\IntelCpHeciSvc.exe,09/06/2025 07:44,6.88671875,09/06/2025 07:33,,0,-1,1282,124,0.100748154,unknown
0,2012,,running,svchost.exe,8,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.875,09/06/2025 07:33,,0,-1,0,0,0.115206057,unknown
0,2112,,running,svchost.exe,12,C:\Windows\System32\svchost.exe,09/06/2025 07:44,14.859375,09/06/2025 07:33,,2,-1,6,765964,0.217382857,unknown
0,2188,,running,svchost.exe,9,C:\Windows\System32\svchost.exe,09/06/2025 07:44,13.5078125,09/06/2025 07:33,,0,-1,3072,0,0.197610389,unknown
0,2264,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.20703125,09/06/2025 07:33,,0,-1,0,0,0.105434114,unknown
0,2288,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.34375,09/06/2025 07:33,,0,-1,51374,86016,0.1366929,unknown
0,2304,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.91015625,09/06/2025 07:33,,0,-1,0,0,0.115720369,unknown
0,2312,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:44,6.37890625,09/06/2025 07:33,,0,-1,0,0,0.093319192,unknown
0,2352,,running,svchost.exe,7,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.06640625,09/06/2025 07:33,,0,-1,0,0,0.132635544,unknown
0,2480,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,12.45703125,09/06/2025 07:33,,0,-1,232,320,0.182238152,unknown
0,2544,,running,svchost.exe,8,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.83984375,09/06/2025 07:33,,0,-1,0,0,0.143950425,unknown
0,2568,,running,dasHost.exe,5,C:\Windows\System32\dasHost.exe,09/06/2025 07:44,13.44921875,09/06/2025 07:33,,4,-1,0,12180,0.196753201,unknown
0,2584,,running,UshUpgradeService.exe,4,C:\Windows\System32\UshUpgradeService.exe,09/06/2025 07:44,10.0859375,09/06/2025 07:33,,0,-1,1048619,1524,0.147550614,unknown
0,2664,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,10.54296875,09/06/2025 07:33,,0,-1,0,0,0.15423668,unknown
0,2688,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.62890625,09/06/2025 07:33,,0,-1,714,0,0.111605867,unknown
0,2716,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.12109375,09/06/2025 07:33,,0,-1,314270,3273819,0.104176905,unknown
0,2728,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:44,6.0625,09/06/2025 07:33,,0,-1,0,0,0.088690377,unknown
0,2772,,running,svchost.exe,7,C:\Windows\System32\svchost.exe,09/06/2025 07:44,17.953125,09/06/2025 07:33,,0,-1,13100284,10136,0.262642379,unknown
0,2828,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:44,6.87890625,09/06/2025 07:33,,0,-1,0,0,0.100633862,unknown
0,2848,DESKTOP-0H4RS0H\erick,running,manager.exe,22,C:\Users\erick\AppData\Local\Programs\Trae\resources\app\bin\manager.exe,09/06/2025 07:44,20.4765625,09/06/2025 07:39,c:\Users\erick\AppData\Local\Programs\Trae\resources\app\bin\manager.exe,20,9,1034601,31705,0.299558605,unknown
0,2896,,running,MemCompression,28,MemCompression,09/06/2025 07:44,36.38671875,09/06/2025 07:33,,0,-1,0,0,0.532313699,unknown
0,2924,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.20703125,09/06/2025 07:33,,0,-1,2172,0,0.120063455,unknown
0,2948,,running,svchost.exe,10,C:\Windows\System32\svchost.exe,09/06/2025 07:44,10.1875,09/06/2025 07:33,,0,-1,0,0,0.149036406,unknown
0,3024,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.953125,09/06/2025 07:33,,0,-1,0,0,0.116348974,unknown
0,3032,,running,igfxCUIService.exe,4,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_e6d6f5a306002a89\igfxCUIService.exe,09/06/2025 07:44,8.82421875,09/06/2025 07:33,,0,-1,1448,0,0.129092501,unknown
0,3060,DESKTOP-0H4RS0H\erick,running,Trae.exe,12,C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe,09/06/2025 07:44,126.7851563,09/06/2025 07:40,C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe c:\Users\erick\.trae\extensions\visualstudioexptteam.intellicode-api-usage-examples-0.2.9\dist\server\server.js --node-ipc --clientProcessId=4648,1,13,9629230,1327,1.854783223,unknown
0,3096,,running,svchost.exe,23,C:\Windows\System32\svchost.exe,09/06/2025 07:44,18.7109375,09/06/2025 07:33,,0,-1,27564588,800512,0.273728676,unknown
0,3216,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:44,11.09765625,09/06/2025 07:33,,0,-1,0,0,0.162351392,unknown
0,3244,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.5234375,09/06/2025 07:33,,0,-1,0,0,0.110062929,unknown
0,3272,DESKTOP-0H4RS0H\erick,stopped,XboxPcApp.exe,12,C:\Program Files\WindowsApps\Microsoft.GamingApp_2505.1001.9.0_x64__8wekyb3d8bbwe\XboxPcApp.exe,09/06/2025 07:44,1.50390625,09/06/2025 07:37,C:\Program Files\WindowsApps\Microsoft.GamingApp_2505.1001.9.0_x64__8wekyb3d8bbwe\XboxPcApp.exe -ServerName:Microsoft.Xbox.App.AppXqq7rzt1gkb5kpcpszh37b7p6x61mdkks.mca,0,7,0,1024,0.022001157,unknown
0,3280,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,10.12109375,09/06/2025 07:33,,0,-1,0,0,0.148064927,unknown
0,3368,,running,svchost.exe,11,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.4765625,09/06/2025 07:33,,4,-1,3296,0,0.124006519,unknown
0,3376,,running,svchost.exe,8,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.9375,09/06/2025 07:33,,20,-1,0,0,0.11612039,unknown
0,3472,DESKTOP-0H4RS0H\erick,running,cmd.exe,3,C:\Windows\System32\cmd.exe,09/06/2025 07:44,4.4453125,09/06/2025 07:39,cmd.exe /e:ON /v:OFF /d /c c:\Users\erick\AppData\Local\Programs\Trae\resources\app\modules\ckg\start.bat,0,2,62377,0,0.06503199,unknown
0,3500,,running,svchost.exe,11,C:\Windows\System32\svchost.exe,09/06/2025 07:44,12.83203125,09/06/2025 07:33,,0,-1,0,0,0.187724155,unknown
0,3580,,running,RtkAudioService64.exe,5,C:\Program Files\Realtek\Audio\HDA\RtkAudioService64.exe,09/06/2025 07:44,7.921875,09/06/2025 07:33,,0,-1,0,0,0.115891807,unknown
0,3688,,running,svchost.exe,14,C:\Windows\System32\svchost.exe,09/06/2025 07:44,17.265625,09/06/2025 07:33,,0,-1,0,32768,0.252584707,unknown
0,3696,,running,svchost.exe,20,C:\Windows\System32\svchost.exe,09/06/2025 07:44,29.84375,09/06/2025 07:33,,0,-1,4042911,3175810,0.436594381,unknown
0,3724,DESKTOP-0H4RS0H\erick,running,SystemSettingsBroker.exe,1,C:\Windows\System32\SystemSettingsBroker.exe,09/06/2025 07:44,8.6640625,09/06/2025 07:36,C:\Windows\System32\SystemSettingsBroker.exe -Embedding,0,0,3988,0,0.126749521,unknown
0,3756,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,6.80859375,09/06/2025 07:33,,0,-1,0,0,0.099605236,unknown
0,3764,,running,svchost.exe,9,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.74609375,09/06/2025 07:33,,0,-1,0,0,0.142578924,unknown
0,3800,DESKTOP-0H4RS0H\erick,running,Trae.exe,20,C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe,09/06/2025 07:44,367.5078125,09/06/2025 07:40,"C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe --type=renderer --user-data-dir=C:\Users\erick\AppData\Roaming\Trae --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=ByteDance.Trae --app-path=C:\Users\erick\AppData\Local\Programs\Trae\resources\app --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1749472412089570 --launch-time-ticks=403847059 --field-trial-handle=5720,i,258214956572228008,12715430392688849026,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=4360 --vscode-window-config=vscode:2272af6b-39dd-4988-9e4a-edacc2c21fce /prefetch:1",0,63,62787931,260014619,5.379825682,unknown
0,3816,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,10.2265625,09/06/2025 07:33,,1,-1,0,0,0.149607865,unknown
0,3908,,running,svchost.exe,9,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.390625,09/06/2025 07:33,,0,-1,0,0,0.12274931,unknown
0,4040,,running,BraveCrashHandler64.exe,5,C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler64.exe,09/06/2025 07:44,1.21484375,09/06/2025 07:34,,0,-1,392,400,0.017772363,unknown
0,4056,,running,svchost.exe,12,C:\Windows\System32\svchost.exe,09/06/2025 07:44,11.3203125,09/06/2025 07:33,,0,-1,279421,160,0.165608706,unknown
0,4088,DESKTOP-0H4RS0H\erick,running,conhost.exe,4,C:\Windows\System32\conhost.exe,09/06/2025 07:44,10.6484375,09/06/2025 07:39,\??\C:\WINDOWS\system32\conhost.exe 0x4,0,1,7166,0,0.155779618,unknown
0,4124,,running,spoolsv.exe,9,C:\Windows\System32\spoolsv.exe,09/06/2025 07:44,13.03125,09/06/2025 07:33,,2,-1,232,320,0.190638594,unknown
0,4204,,running,HostControlService.exe,3,C:\Windows\System32\HostControlService.exe,09/06/2025 07:44,5.44140625,09/06/2025 07:33,,0,-1,0,0,0.079604185,unknown
0,4232,,running,HostStorageService.exe,4,C:\Windows\System32\HostStorageService.exe,09/06/2025 07:44,5.55078125,09/06/2025 07:33,,0,-1,0,0,0.081204269,unknown
0,4304,,running,RAVBg64.exe,6,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,09/06/2025 07:44,13.4453125,09/06/2025 07:33,,0,-1,0,0,0.196696055,unknown
0,4316,,running,vmware-usbarbitrator64.exe,4,C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe,09/06/2025 07:44,10.97265625,09/06/2025 07:33,,0,-1,622,7551,0.160522725,unknown
0,4332,,running,RAVBg64.exe,6,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,09/06/2025 07:44,14.41015625,09/06/2025 07:33,,0,-1,0,0,0.210811083,unknown
0,4340,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:44,5.69921875,09/06/2025 07:33,,0,-1,0,0,0.083375812,unknown
0,4392,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.16796875,09/06/2025 07:33,,0,-1,13688,19780,0.119491996,unknown
0,4432,,running,WavesSysSvc64.exe,2,C:\Program Files\Waves\MaxxAudio\WavesSysSvc64.exe,09/06/2025 07:44,5.59375,09/06/2025 07:33,,0,-1,0,0,0.081832873,unknown
0,4532,,running,svchost.exe,2,C:\Windows\System32\svchost.exe,09/06/2025 07:44,5.9765625,09/06/2025 07:33,,0,-1,0,0,0.087433168,unknown
0,4548,,running,svchost.exe,9,C:\Windows\System32\svchost.exe,09/06/2025 07:44,9.93359375,09/06/2025 07:33,,0,-1,653830,0,0.145321925,unknown
0,4556,,running,OfficeClickToRun.exe,20,C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,09/06/2025 07:44,45.1484375,09/06/2025 07:33,,0,-1,6196723,156804,0.660491866,unknown
0,4584,,running,svchost.exe,17,C:\Windows\System32\svchost.exe,09/06/2025 07:44,26.0390625,09/06/2025 07:33,,0,-1,92569605,588606,0.380934312,unknown
0,4628,,running,svchost.exe,2,C:\Windows\System32\svchost.exe,09/06/2025 07:44,5.0234375,09/06/2025 07:33,,0,-1,0,0,0.073489578,unknown
0,4648,DESKTOP-0H4RS0H\erick,running,Trae.exe,21,C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe,09/06/2025 07:44,200.4375,09/06/2025 07:40,"C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\erick\AppData\Roaming\Trae --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3520,i,258214956572228008,12715430392688849026,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=4732 /prefetch:8",0,26,26457022,39984457,2.932268439,unknown
0,4668,,running,svchost.exe,16,C:\Windows\System32\svchost.exe,09/06/2025 07:44,17.62890625,09/06/2025 07:33,,0,-1,121288550,807238,0.257899272,unknown
0,4684,,running,vmnat.exe,5,C:\Windows\SysWOW64\vmnat.exe,09/06/2025 07:44,6.47265625,09/06/2025 07:33,,0,-1,159316,19,0.094690692,unknown
0,4700,,running,esif_uf.exe,4,C:\Windows\System32\Intel\DPTF\esif_uf.exe,09/06/2025 07:44,6.15625,09/06/2025 07:33,,0,-1,0,0,0.090061878,unknown
0,4748,,running,WmiPrvSE.exe,10,C:\Windows\System32\wbem\WmiPrvSE.exe,09/06/2025 07:44,16.171875,09/06/2025 07:33,,0,-1,2109096,21640,0.236583866,unknown
0,4776,,running,cmw_srv.exe,22,C:\Program Files (x86)\Hotspot Shield\12.10.2\bin\cmw_srv.exe,09/06/2025 07:44,49.640625,09/06/2025 07:33,,0,-1,22423498,23433,0.726209606,unknown
0,4796,,running,OneApp.IGCC.WinService.exe,9,C:\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_141eb88527011137\OneApp.IGCC.WinService.exe,09/06/2025 07:44,25.83203125,09/06/2025 07:33,,0,-1,311803,30406,0.377905581,unknown
0,4808,,running,TPMProvisioningService.exe,4,C:\Windows\System32\DriverStore\FileRepository\iclsclient.inf_amd64_fc84dfa25a6a7727\lib\TPMProvisioningService.exe,09/06/2025 07:44,8.80078125,09/06/2025 07:33,,0,-1,3438,96,0.128749626,unknown
0,4820,,running,jhi_service.exe,3,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_af50fdb80983f7bc\jhi_service.exe,09/06/2025 07:44,6.1328125,09/06/2025 07:33,,1,-1,0,0,0.089719002,unknown
0,4836,DESKTOP-0H4RS0H\erick,running,FileCoAuth.exe,9,C:\Program Files\Microsoft OneDrive\25.091.0512.0001\FileCoAuth.exe,09/06/2025 07:44,25.8203125,09/06/2025 07:37,C:\Program Files\Microsoft OneDrive\25.091.0512.0001\FileCoAuth.exe -Embedding,1,6,253631,77306,0.377734144,unknown
0,4880,,running,MpDefenderCoreService.exe,11,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MpDefenderCoreService.exe,09/06/2025 07:44,11.609375,09/06/2025 07:33,,1,-1,1568025,8694,0.1698375,unknown
0,4908,,running,wlanext.exe,2,C:\Windows\System32\wlanext.exe,09/06/2025 07:44,5.82421875,09/06/2025 07:33,,0,-1,1077,0,0.085204479,unknown
0,4920,,running,LMS.exe,8,C:\Windows\System32\DriverStore\FileRepository\lms.inf_amd64_a55aa2cd52a3429d\LMS.exe,09/06/2025 07:44,13.0234375,09/06/2025 07:33,,6,-1,487814,153045,0.190524302,unknown
0,4944,,running,RstMwService.exe,8,C:\Windows\System32\DriverStore\FileRepository\iastorac.inf_amd64_e192e6f3fb1cfc71\RstMwService.exe,09/06/2025 07:44,6.41796875,09/06/2025 07:33,,0,-1,0,0,0.09389065,unknown
0,4952,,running,svchost.exe,7,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.80078125,09/06/2025 07:33,,0,-1,12948,26200,0.128749626,unknown
0,4960,,running,svchost.exe,2,C:\Windows\System32\svchost.exe,09/06/2025 07:44,6.75,09/06/2025 07:33,,0,-1,0,0,0.098748048,unknown
0,5004,,running,conhost.exe,3,C:\Windows\System32\conhost.exe,09/06/2025 07:44,9.8515625,09/06/2025 07:33,,0,-1,0,0,0.144121862,unknown
0,5052,,running,svchost.exe,7,C:\Windows\System32\svchost.exe,09/06/2025 07:44,8.3359375,09/06/2025 07:33,,0,-1,0,0,0.121949268,unknown
0,5068,,running,sqlwriter.exe,4,C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe,09/06/2025 07:44,7.5390625,09/06/2025 07:33,,0,-1,15612,4806,0.110291512,unknown
0,5084,DESKTOP-0H4RS0H\erick,running,conhost.exe,4,C:\Windows\System32\conhost.exe,09/06/2025 07:44,10.6484375,09/06/2025 07:39,\??\C:\WINDOWS\system32\conhost.exe 0x4,0,1,7166,0,0.155779618,unknown
0,5092,,running,vmnetdhcp.exe,3,C:\Windows\SysWOW64\vmnetdhcp.exe,09/06/2025 07:44,5.23828125,09/06/2025 07:33,,0,-1,13018,1993,0.0766326,unknown
0,5104,,running,vmware-authd.exe,6,C:\Program Files (x86)\VMware\VMware Workstation\vmware-authd.exe,09/06/2025 07:44,10.046875,09/06/2025 07:33,,2,-1,3213,1160,0.146979155,unknown
0,5116,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:44,5.8046875,09/06/2025 07:33,,0,-1,22528,0,0.08491875,unknown
0,5184,,running,svchost.exe,8,C:\Windows\System32\svchost.exe,09/06/2025 07:44,7.42578125,09/06/2025 07:44,,0,-1,5008,160,0.108634282,unknown
0,5188,DESKTOP-0H4RS0H\erick,running,brave.exe,13,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,09/06/2025 07:44,59.890625,09/06/2025 07:35,"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-GB --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=27 --time-ticks-at-unix-epoch=-1749472412089570 --launch-time-ticks=94720413 --field-trial-handle=2132,i,16588242889200013857,9688864467924106392,262144 --variations-seed-version=main@83baa9f403adc26411544ab0d0d6b92ba1ea3452 --mojo-platform-channel-handle=7684 /prefetch:1",0,24,304195,63259,0.876160347,unknown
0,5200,,running,MsMpEng.exe,42,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe,09/06/2025 07:44,339.7851563,09/06/2025 07:33,,2,-1,678118453,2079424,4.970832752,unknown
